cluster,Lat,Lon,hexColor
4,1.401870529,104.0026669,#2F2E2A
4,1.422077798,104.0096669,#2F2E2A
4,1.426119252,104.0166669,#2F2E2A
4,1.426119252,104.0306669,#2F2E2A
4,1.430160706,104.0096669,#2F2E2A
4,1.430160706,104.0376669,#2F2E2A
4,1.434202159,104.0306669,#2F2E2A
5,1.211922202,103.7576668,#625E51
5,1.224046563,103.7506668,#625E51
5,1.228088017,103.7436668,#625E51
5,1.244253832,103.6736667,#625E51
5,1.248295286,103.6666667,#625E51
5,1.248295286,103.6806667,#625E51
5,1.25233674,103.6736667,#625E51
5,1.288709824,103.6246667,#625E51
5,1.288709824,103.6806667,#625E51
5,1.312958546,103.8766668,#625E51
5,1.34933163,104.0796669,#625E51
5,1.361455991,103.9746669,#625E51
5,1.385704714,103.9746669,#625E51
5,1.393787622,103.7226668,#625E51
5,1.393787622,103.9746669,#625E51
5,1.393787622,104.0726669,#625E51
5,1.397829075,104.0796669,#625E51
5,1.401870529,104.0726669,#625E51
5,1.41399489,104.0376669,#625E51
5,1.418036344,104.0446669,#625E51
5,1.422077798,104.0236669,#625E51
5,1.422077798,104.0376669,#625E51
6,1.228088017,103.6176667,#6999C9
6,1.232129471,103.6106667,#6999C9
6,1.232129471,103.6246667,#6999C9
6,1.236170925,103.6176667,#6999C9
6,1.244253832,103.8556668,#6999C9
6,1.260419647,103.6036667,#6999C9
6,1.28466837,103.7576668,#6999C9
6,1.317,104.0096669,#6999C9
6,1.325082908,103.9956669,#6999C9
6,1.325082908,104.0096669,#6999C9
6,1.329124361,104.0026669,#6999C9
6,1.329124361,104.0166669,#6999C9
6,1.357414538,104.0236669,#6999C9
6,1.361455991,104.0166669,#6999C9
6,1.361455991,104.0306669,#6999C9
6,1.365497445,104.0236669,#6999C9
6,1.365497445,104.0656669,#6999C9
6,1.369538899,104.0166669,#6999C9
6,1.369538899,104.0586669,#6999C9
6,1.373580353,104.0656669,#6999C9
6,1.377621807,104.0586669,#6999C9
6,1.409953437,103.6666667,#6999C9
6,1.466533789,103.7926668,#6999C9
6,1.470575243,103.7996668,#6999C9
7,1.167466211,103.7366668,#FAFBFA
7,1.199797841,103.7926668,#FAFBFA
7,1.203839294,103.7296668,#FAFBFA
7,1.203839294,103.7996668,#FAFBFA
7,1.207880748,103.7226668,#FAFBFA
7,1.211922202,103.7296668,#FAFBFA
7,1.215963656,103.7226668,#FAFBFA
7,1.22000511,103.6036667,#FAFBFA
7,1.22000511,103.7576668,#FAFBFA
7,1.224046563,103.6666667,#FAFBFA
7,1.224046563,103.6806667,#FAFBFA
7,1.224046563,103.8626668,#FAFBFA
7,1.228088017,103.6036667,#FAFBFA
7,1.232129471,103.8346668,#FAFBFA
7,1.236170925,103.8416668,#FAFBFA
7,1.240212378,103.8486668,#FAFBFA
7,1.244253832,103.8416668,#FAFBFA
7,1.248295286,103.8206668,#FAFBFA
7,1.248295286,103.8486668,#FAFBFA
7,1.25233674,103.8136668,#FAFBFA
7,1.25233674,103.8416668,#FAFBFA
7,1.256378193,103.8066668,#FAFBFA
7,1.256378193,103.8486668,#FAFBFA
7,1.260419647,103.6316667,#FAFBFA
7,1.260419647,103.8276668,#FAFBFA
7,1.260419647,103.8416668,#FAFBFA
7,1.264461101,103.6246667,#FAFBFA
7,1.264461101,103.7926668,#FAFBFA
7,1.264461101,103.8346668,#FAFBFA
7,1.264461101,103.8486668,#FAFBFA
7,1.264461101,103.8626668,#FAFBFA
7,1.268502555,103.6036667,#FAFBFA
7,1.268502555,103.6316667,#FAFBFA
7,1.268502555,103.7156668,#FAFBFA
7,1.268502555,103.8136668,#FAFBFA
7,1.268502555,103.8276668,#FAFBFA
7,1.272544009,103.6106667,#FAFBFA
7,1.272544009,103.6246667,#FAFBFA
7,1.272544009,103.6386667,#FAFBFA
7,1.272544009,103.7226668,#FAFBFA
7,1.272544009,103.7646668,#FAFBFA
7,1.272544009,103.7926668,#FAFBFA
7,1.272544009,103.8206668,#FAFBFA
7,1.272544009,103.8346668,#FAFBFA
7,1.272544009,103.8486668,#FAFBFA
7,1.272544009,103.8626668,#FAFBFA
7,1.276585462,103.6176667,#FAFBFA
7,1.276585462,103.6316667,#FAFBFA
7,1.276585462,103.6456667,#FAFBFA
7,1.276585462,103.7156668,#FAFBFA
7,1.276585462,103.7856668,#FAFBFA
7,1.276585462,103.7996668,#FAFBFA
7,1.276585462,103.8136668,#FAFBFA
7,1.276585462,103.8276668,#FAFBFA
7,1.276585462,103.8416668,#FAFBFA
7,1.280626916,103.6246667,#FAFBFA
7,1.280626916,103.6386667,#FAFBFA
7,1.280626916,103.7086668,#FAFBFA
7,1.280626916,103.7226668,#FAFBFA
7,1.280626916,103.7786668,#FAFBFA
7,1.280626916,103.7926668,#FAFBFA
7,1.280626916,103.8066668,#FAFBFA
7,1.280626916,103.8206668,#FAFBFA
7,1.280626916,103.8346668,#FAFBFA
7,1.280626916,103.8486668,#FAFBFA
7,1.28466837,103.6316667,#FAFBFA
7,1.28466837,103.7156668,#FAFBFA
7,1.28466837,103.7716668,#FAFBFA
7,1.28466837,103.7856668,#FAFBFA
7,1.28466837,103.7996668,#FAFBFA
7,1.28466837,103.8136668,#FAFBFA
7,1.28466837,103.8276668,#FAFBFA
7,1.28466837,103.8416668,#FAFBFA
7,1.28466837,103.8556668,#FAFBFA
7,1.28466837,103.8836668,#FAFBFA
7,1.288709824,103.7926668,#FAFBFA
7,1.288709824,103.8066668,#FAFBFA
7,1.288709824,103.8206668,#FAFBFA
7,1.288709824,103.8346668,#FAFBFA
7,1.288709824,103.8486668,#FAFBFA
7,1.288709824,103.8906668,#FAFBFA
7,1.292751277,103.6316667,#FAFBFA
7,1.292751277,103.6596667,#FAFBFA
7,1.292751277,103.6736667,#FAFBFA
7,1.292751277,103.7576668,#FAFBFA
7,1.292751277,103.7856668,#FAFBFA
7,1.292751277,103.7996668,#FAFBFA
7,1.292751277,103.8136668,#FAFBFA
7,1.292751277,103.8416668,#FAFBFA
7,1.292751277,103.8556668,#FAFBFA
7,1.292751277,103.8836668,#FAFBFA
7,1.292751277,103.8976668,#FAFBFA
7,1.296792731,103.6246667,#FAFBFA
7,1.296792731,103.6666667,#FAFBFA
7,1.296792731,103.6806667,#FAFBFA
7,1.296792731,103.6946668,#FAFBFA
7,1.296792731,103.7366668,#FAFBFA
7,1.296792731,103.7646668,#FAFBFA
7,1.296792731,103.7926668,#FAFBFA
7,1.296792731,103.8066668,#FAFBFA
7,1.296792731,103.8346668,#FAFBFA
7,1.296792731,103.8626668,#FAFBFA
7,1.296792731,103.8906668,#FAFBFA
7,1.296792731,103.9046669,#FAFBFA
7,1.300834185,103.6176667,#FAFBFA
7,1.300834185,103.6596667,#FAFBFA
7,1.300834185,103.6736667,#FAFBFA
7,1.300834185,103.7296668,#FAFBFA
7,1.300834185,103.7576668,#FAFBFA
7,1.300834185,103.7996668,#FAFBFA
7,1.300834185,103.8416668,#FAFBFA
7,1.300834185,103.8836668,#FAFBFA
7,1.300834185,103.8976668,#FAFBFA
7,1.300834185,103.9116669,#FAFBFA
7,1.304875639,103.6246667,#FAFBFA
7,1.304875639,103.6666667,#FAFBFA
7,1.304875639,103.6806667,#FAFBFA
7,1.304875639,103.6946668,#FAFBFA
7,1.304875639,103.7366668,#FAFBFA
7,1.304875639,103.7506668,#FAFBFA
7,1.304875639,103.8486668,#FAFBFA
7,1.304875639,103.8626668,#FAFBFA
7,1.304875639,103.8906668,#FAFBFA
7,1.304875639,103.9186669,#FAFBFA
7,1.308917092,103.6596667,#FAFBFA
7,1.308917092,103.6736667,#FAFBFA
7,1.308917092,103.6876668,#FAFBFA
7,1.308917092,103.7156668,#FAFBFA
7,1.308917092,103.7296668,#FAFBFA
7,1.308917092,103.7436668,#FAFBFA
7,1.308917092,103.7576668,#FAFBFA
7,1.308917092,103.7996668,#FAFBFA
7,1.308917092,103.8556668,#FAFBFA
7,1.308917092,103.8836668,#FAFBFA
7,1.308917092,103.9116669,#FAFBFA
7,1.308917092,103.9396669,#FAFBFA
7,1.312958546,103.6386667,#FAFBFA
7,1.312958546,103.6666667,#FAFBFA
7,1.312958546,103.6806667,#FAFBFA
7,1.312958546,103.7226668,#FAFBFA
7,1.312958546,103.7506668,#FAFBFA
7,1.312958546,103.7646668,#FAFBFA
7,1.312958546,103.8206668,#FAFBFA
7,1.312958546,103.8486668,#FAFBFA
7,1.312958546,103.8626668,#FAFBFA
7,1.312958546,103.9046669,#FAFBFA
7,1.312958546,103.9186669,#FAFBFA
7,1.312958546,103.9326669,#FAFBFA
7,1.312958546,103.9466669,#FAFBFA
7,1.312958546,103.9606669,#FAFBFA
7,1.312958546,104.0166669,#FAFBFA
7,1.312958546,104.0306669,#FAFBFA
7,1.317,103.6876668,#FAFBFA
7,1.317,103.7296668,#FAFBFA
7,1.317,103.7436668,#FAFBFA
7,1.317,103.7716668,#FAFBFA
7,1.317,103.8136668,#FAFBFA
7,1.317,103.8556668,#FAFBFA
7,1.317,103.8696668,#FAFBFA
7,1.317,103.8836668,#FAFBFA
7,1.317,103.9116669,#FAFBFA
7,1.317,103.9396669,#FAFBFA
7,1.317,103.9536669,#FAFBFA
7,1.317,103.9676669,#FAFBFA
7,1.317,104.0236669,#FAFBFA
7,1.321041454,103.6386667,#FAFBFA
7,1.321041454,103.6666667,#FAFBFA
7,1.321041454,103.6806667,#FAFBFA
7,1.321041454,103.6946668,#FAFBFA
7,1.321041454,103.7226668,#FAFBFA
7,1.321041454,103.7506668,#FAFBFA
7,1.321041454,103.7926668,#FAFBFA
7,1.321041454,103.8066668,#FAFBFA
7,1.321041454,103.8206668,#FAFBFA
7,1.321041454,103.8626668,#FAFBFA
7,1.321041454,103.8766668,#FAFBFA
7,1.321041454,103.9046669,#FAFBFA
7,1.321041454,103.9466669,#FAFBFA
7,1.321041454,103.9606669,#FAFBFA
7,1.321041454,103.9746669,#FAFBFA
7,1.321041454,104.0166669,#FAFBFA
7,1.321041454,104.0306669,#FAFBFA
7,1.325082908,103.6316667,#FAFBFA
7,1.325082908,103.6596667,#FAFBFA
7,1.325082908,103.6736667,#FAFBFA
7,1.325082908,103.6876668,#FAFBFA
7,1.325082908,103.7156668,#FAFBFA
7,1.325082908,103.7296668,#FAFBFA
7,1.325082908,103.7436668,#FAFBFA
7,1.325082908,103.7716668,#FAFBFA
7,1.325082908,103.7856668,#FAFBFA
7,1.325082908,103.7996668,#FAFBFA
7,1.325082908,103.8136668,#FAFBFA
7,1.325082908,103.8416668,#FAFBFA
7,1.325082908,103.8696668,#FAFBFA
7,1.325082908,103.8836668,#FAFBFA
7,1.325082908,103.8976668,#FAFBFA
7,1.325082908,103.9116669,#FAFBFA
7,1.325082908,103.9396669,#FAFBFA
7,1.325082908,103.9536669,#FAFBFA
7,1.325082908,103.9676669,#FAFBFA
7,1.325082908,103.9816669,#FAFBFA
7,1.325082908,104.0236669,#FAFBFA
7,1.329124361,103.6386667,#FAFBFA
7,1.329124361,103.6666667,#FAFBFA
7,1.329124361,103.6806667,#FAFBFA
7,1.329124361,103.7086668,#FAFBFA
7,1.329124361,103.7226668,#FAFBFA
7,1.329124361,103.7366668,#FAFBFA
7,1.329124361,103.7506668,#FAFBFA
7,1.329124361,103.7646668,#FAFBFA
7,1.329124361,103.7786668,#FAFBFA
7,1.329124361,103.7926668,#FAFBFA
7,1.329124361,103.8206668,#FAFBFA
7,1.329124361,103.8346668,#FAFBFA
7,1.329124361,103.8486668,#FAFBFA
7,1.329124361,103.8766668,#FAFBFA
7,1.329124361,103.8906668,#FAFBFA
7,1.329124361,103.9046669,#FAFBFA
7,1.329124361,103.9186669,#FAFBFA
7,1.329124361,103.9466669,#FAFBFA
7,1.329124361,103.9606669,#FAFBFA
7,1.329124361,103.9746669,#FAFBFA
7,1.333165815,103.6456667,#FAFBFA
7,1.333165815,103.6736667,#FAFBFA
7,1.333165815,103.7016668,#FAFBFA
7,1.333165815,103.7156668,#FAFBFA
7,1.333165815,103.7436668,#FAFBFA
7,1.333165815,103.7576668,#FAFBFA
7,1.333165815,103.7856668,#FAFBFA
7,1.333165815,103.7996668,#FAFBFA
7,1.333165815,103.8136668,#FAFBFA
7,1.333165815,103.8416668,#FAFBFA
7,1.333165815,103.8556668,#FAFBFA
7,1.333165815,103.8696668,#FAFBFA
7,1.333165815,103.8836668,#FAFBFA
7,1.333165815,103.8976668,#FAFBFA
7,1.333165815,103.9256669,#FAFBFA
7,1.333165815,103.9396669,#FAFBFA
7,1.333165815,103.9536669,#FAFBFA
7,1.333165815,103.9676669,#FAFBFA
7,1.333165815,103.9816669,#FAFBFA
7,1.333165815,103.9956669,#FAFBFA
7,1.337207269,103.6386667,#FAFBFA
7,1.337207269,103.6666667,#FAFBFA
7,1.337207269,103.7086668,#FAFBFA
7,1.337207269,103.7366668,#FAFBFA
7,1.337207269,103.7506668,#FAFBFA
7,1.337207269,103.7646668,#FAFBFA
7,1.337207269,103.7786668,#FAFBFA
7,1.337207269,103.7926668,#FAFBFA
7,1.337207269,103.8346668,#FAFBFA
7,1.337207269,103.8486668,#FAFBFA
7,1.337207269,103.8766668,#FAFBFA
7,1.337207269,103.8906668,#FAFBFA
7,1.337207269,103.9186669,#FAFBFA
7,1.337207269,103.9326669,#FAFBFA
7,1.337207269,103.9466669,#FAFBFA
7,1.337207269,103.9886669,#FAFBFA
7,1.341248723,103.6456667,#FAFBFA
7,1.341248723,103.6596667,#FAFBFA
7,1.341248723,103.7016668,#FAFBFA
7,1.341248723,103.7856668,#FAFBFA
7,1.341248723,103.7996668,#FAFBFA
7,1.341248723,103.8136668,#FAFBFA
7,1.341248723,103.8276668,#FAFBFA
7,1.341248723,103.8416668,#FAFBFA
7,1.341248723,103.8556668,#FAFBFA
7,1.341248723,103.8696668,#FAFBFA
7,1.341248723,103.8836668,#FAFBFA
7,1.341248723,103.8976668,#FAFBFA
7,1.341248723,103.9116669,#FAFBFA
7,1.341248723,103.9256669,#FAFBFA
7,1.341248723,103.9396669,#FAFBFA
7,1.341248723,103.9676669,#FAFBFA
7,1.341248723,103.9816669,#FAFBFA
7,1.341248723,103.9956669,#FAFBFA
7,1.341248723,104.0096669,#FAFBFA
7,1.345290176,103.6386667,#FAFBFA
7,1.345290176,103.6526667,#FAFBFA
7,1.345290176,103.6666667,#FAFBFA
7,1.345290176,103.6806667,#FAFBFA
7,1.345290176,103.7226668,#FAFBFA
7,1.345290176,103.7506668,#FAFBFA
7,1.345290176,103.7926668,#FAFBFA
7,1.345290176,103.8066668,#FAFBFA
7,1.345290176,103.8346668,#FAFBFA
7,1.345290176,103.8626668,#FAFBFA
7,1.345290176,103.8766668,#FAFBFA
7,1.345290176,103.8906668,#FAFBFA
7,1.345290176,103.9046669,#FAFBFA
7,1.345290176,103.9186669,#FAFBFA
7,1.345290176,103.9326669,#FAFBFA
7,1.345290176,103.9886669,#FAFBFA
7,1.345290176,104.0166669,#FAFBFA
7,1.345290176,104.0726669,#FAFBFA
7,1.34933163,103.6456667,#FAFBFA
7,1.34933163,103.6596667,#FAFBFA
7,1.34933163,103.6876668,#FAFBFA
7,1.34933163,103.7016668,#FAFBFA
7,1.34933163,103.7296668,#FAFBFA
7,1.34933163,103.7436668,#FAFBFA
7,1.34933163,103.7576668,#FAFBFA
7,1.34933163,103.7996668,#FAFBFA
7,1.34933163,103.8136668,#FAFBFA
7,1.34933163,103.8276668,#FAFBFA
7,1.34933163,103.8556668,#FAFBFA
7,1.34933163,103.8696668,#FAFBFA
7,1.34933163,103.8976668,#FAFBFA
7,1.34933163,103.9116669,#FAFBFA
7,1.34933163,103.9256669,#FAFBFA
7,1.34933163,103.9396669,#FAFBFA
7,1.34933163,104.0656669,#FAFBFA
7,1.353373084,103.6806667,#FAFBFA
7,1.353373084,103.7086668,#FAFBFA
7,1.353373084,103.7226668,#FAFBFA
7,1.353373084,103.7506668,#FAFBFA
7,1.353373084,103.7646668,#FAFBFA
7,1.353373084,103.7926668,#FAFBFA
7,1.353373084,103.8066668,#FAFBFA
7,1.353373084,103.8206668,#FAFBFA
7,1.353373084,103.8346668,#FAFBFA
7,1.353373084,103.8486668,#FAFBFA
7,1.353373084,103.8626668,#FAFBFA
7,1.353373084,103.8906668,#FAFBFA
7,1.353373084,103.9046669,#FAFBFA
7,1.353373084,103.9186669,#FAFBFA
7,1.353373084,103.9326669,#FAFBFA
7,1.353373084,103.9466669,#FAFBFA
7,1.353373084,103.9746669,#FAFBFA
7,1.353373084,103.9886669,#FAFBFA
7,1.353373084,104.0026669,#FAFBFA
7,1.353373084,104.0166669,#FAFBFA
7,1.353373084,104.0446669,#FAFBFA
7,1.353373084,104.0586669,#FAFBFA
7,1.357414538,103.6736667,#FAFBFA
7,1.357414538,103.7016668,#FAFBFA
7,1.357414538,103.7156668,#FAFBFA
7,1.357414538,103.7296668,#FAFBFA
7,1.357414538,103.7436668,#FAFBFA
7,1.357414538,103.7576668,#FAFBFA
7,1.357414538,103.7996668,#FAFBFA
7,1.357414538,103.8416668,#FAFBFA
7,1.357414538,103.8976668,#FAFBFA
7,1.357414538,103.9396669,#FAFBFA
7,1.357414538,103.9536669,#FAFBFA
7,1.357414538,103.9816669,#FAFBFA
7,1.357414538,103.9956669,#FAFBFA
7,1.357414538,104.0516669,#FAFBFA
7,1.357414538,104.0656669,#FAFBFA
7,1.361455991,103.6806667,#FAFBFA
7,1.361455991,103.6946668,#FAFBFA
7,1.361455991,103.7086668,#FAFBFA
7,1.361455991,103.7226668,#FAFBFA
7,1.361455991,103.7506668,#FAFBFA
7,1.361455991,103.7646668,#FAFBFA
7,1.361455991,103.8066668,#FAFBFA
7,1.361455991,103.8906668,#FAFBFA
7,1.361455991,103.9046669,#FAFBFA
7,1.361455991,103.9186669,#FAFBFA
7,1.361455991,103.9606669,#FAFBFA
7,1.361455991,103.9886669,#FAFBFA
7,1.365497445,103.7016668,#FAFBFA
7,1.365497445,103.7156668,#FAFBFA
7,1.365497445,103.7296668,#FAFBFA
7,1.365497445,103.7436668,#FAFBFA
7,1.365497445,103.7576668,#FAFBFA
7,1.365497445,103.7856668,#FAFBFA
7,1.365497445,103.7996668,#FAFBFA
7,1.365497445,103.8696668,#FAFBFA
7,1.365497445,103.8836668,#FAFBFA
7,1.365497445,103.8976668,#FAFBFA
7,1.365497445,103.9256669,#FAFBFA
7,1.365497445,103.9396669,#FAFBFA
7,1.365497445,103.9536669,#FAFBFA
7,1.365497445,103.9676669,#FAFBFA
7,1.365497445,103.9956669,#FAFBFA
7,1.365497445,104.0516669,#FAFBFA
7,1.369538899,103.6806667,#FAFBFA
7,1.369538899,103.6946668,#FAFBFA
7,1.369538899,103.7086668,#FAFBFA
7,1.369538899,103.7226668,#FAFBFA
7,1.369538899,103.7366668,#FAFBFA
7,1.369538899,103.7506668,#FAFBFA
7,1.369538899,103.7646668,#FAFBFA
7,1.369538899,103.8066668,#FAFBFA
7,1.369538899,103.8206668,#FAFBFA
7,1.369538899,103.9046669,#FAFBFA
7,1.369538899,103.9186669,#FAFBFA
7,1.369538899,103.9326669,#FAFBFA
7,1.369538899,103.9466669,#FAFBFA
7,1.369538899,103.9606669,#FAFBFA
7,1.369538899,103.9746669,#FAFBFA
7,1.369538899,103.9886669,#FAFBFA
7,1.369538899,104.0446669,#FAFBFA
7,1.373580353,103.6876668,#FAFBFA
7,1.373580353,103.7016668,#FAFBFA
7,1.373580353,103.7296668,#FAFBFA
7,1.373580353,103.7436668,#FAFBFA
7,1.373580353,103.7576668,#FAFBFA
7,1.373580353,103.7716668,#FAFBFA
7,1.373580353,103.7996668,#FAFBFA
7,1.373580353,103.8556668,#FAFBFA
7,1.373580353,103.8696668,#FAFBFA
7,1.373580353,103.8976668,#FAFBFA
7,1.373580353,103.9116669,#FAFBFA
7,1.373580353,103.9396669,#FAFBFA
7,1.373580353,103.9536669,#FAFBFA
7,1.373580353,103.9676669,#FAFBFA
7,1.373580353,103.9956669,#FAFBFA
7,1.373580353,104.0376669,#FAFBFA
7,1.373580353,104.0516669,#FAFBFA
7,1.373580353,104.0796669,#FAFBFA
7,1.377621807,103.6806667,#FAFBFA
