cluster,Lat,Lon,hexColor
Cyan,1.361455991,103.9746669,#7796A5
Cyan,1.361455991,104.0026669,#7796A5
Cyan,1.361455991,104.0166669,#7796A5
Cyan,1.361455991,104.0306669,#7796A5
Cyan,1.365497445,103.8976668,#7796A5
Cyan,1.365497445,103.9116669,#7796A5
Cyan,1.365497445,103.9256669,#7796A5
Cyan,1.365497445,103.9816669,#7796A5
Cyan,1.365497445,104.0236669,#7796A5
Cyan,1.369538899,103.7226668,#7796A5
Cyan,1.369538899,103.9886669,#7796A5
Cyan,1.369538899,104.0166669,#7796A5
Cyan,1.369538899,104.0446669,#7796A5
Cyan,1.373580353,103.7716668,#7796A5
Cyan,1.373580353,103.9956669,#7796A5
Cyan,1.377621807,103.9186669,#7796A5
Cyan,1.377621807,103.9886669,#7796A5
Cyan,1.38166326,103.8696668,#7796A5
Cyan,1.38166326,103.9676669,#7796A5
Cyan,1.38166326,103.9956669,#7796A5
Cyan,1.385704714,103.6946668,#7796A5
Cyan,1.385704714,103.8486668,#7796A5
Cyan,1.385704714,103.9606669,#7796A5
Cyan,1.385704714,103.9886669,#7796A5
Cyan,1.393787622,103.7926668,#7796A5
