Lat,Lon,R.avg,G.avg,B.avg,avgHexColor
1.373580353,103.7576668,169.340136054422,169.965986394558,171.136054421769,#A9A9AB
1.373580353,103.7716668,156.062801932367,159.053140096618,157.917874396135,#9C9F9D
1.373580353,103.7856668,111.663793103448,116.534482758621,103.913793103448,#6F7467
1.373580353,103.7996668,180.243243243243,181.054054054054,176.27027027027,#B4B5B0
1.373580353,103.8136668,138.026315789474,136.705263157895,124.773684210526,#8A887C
1.373580353,103.8276668,123.086294416244,121.020304568528,115.827411167513,#7B7973
1.373580353,103.8416668,143.607142857143,138.254464285714,129.973214285714,#8F8A81
1.373580353,103.8556668,151.511848341232,148.507109004739,142.810426540284,#97948E
1.373580353,103.8696668,166.020618556701,165.716494845361,154.061855670103,#A6A59A
1.373580353,103.8836668,173.136563876652,173.881057268722,170.519823788546,#ADADAA
1.373580353,103.8976668,167.948186528497,170.849740932642,170.512953367876,#A7AAAA
1.373580353,103.9116669,131.15,131.1,132.2,#838384
1.373580353,103.9256669,136.455,134.01,131.445,#888683
1.373580353,103.9396669,140.572972972973,136.978378378378,130.2,#8C8882
1.373580353,103.9536669,128.28855721393,130.681592039801,122.154228855721,#80827A
1.373580353,103.9676669,165.039800995025,162.706467661692,158.099502487562,#A5A29E
1.373580353,103.9816669,137.762886597938,147.40206185567,141.340206185567,#89938D
1.373580353,103.9956669,155.640495867769,171.111570247934,163.239669421488,#9BABA3
1.373580353,104.0096669,115.68085106383,114.591489361702,103.995744680851,#737267
1.373580353,104.0376669,213.714285714286,216.285714285714,218.857142857143,#D5D8DA
1.373580353,104.0516669,131.5,132,134,#838486
1.373580353,104.0656669,147,171,207,#93ABCF
1.373580353,104.0796669,118.571428571429,120.285714285714,120.857142857143,#767878
1.377621807,103.6806667,187.5,191,179.333333333333,#BBBFB3
1.377621807,103.6946668,197.878378378378,199.702702702703,202.594594594595,#C5C7CA
1.377621807,103.7086668,185.538461538462,191,181.692307692308,#B9BFB5
1.377621807,103.7226668,114.904761904762,116.566137566138,117.645502645503,#727475
1.377621807,103.7366668,157.700598802395,161.59880239521,162.634730538922,#9DA1A2
1.377621807,103.7506668,170.35761589404,171.331125827815,172.569536423841,#AAABAC
1.377621807,103.7646668,155.177914110429,159.656441717791,163.122699386503,#9B9FA3
1.377621807,103.7786668,143.475961538462,143.658653846154,139.581730769231,#8F8F8B
1.377621807,103.7926668,70.6,77.5,63.9,#464D3F
1.377621807,103.8066668,134.048611111111,131.680555555556,117.895833333333,#868375
1.377621807,103.8206668,70.9109947643979,69.3246073298429,67.0314136125655,#464543
1.377621807,103.8346668,134.136904761905,129.47619047619,122.047619047619,#86817A
1.377621807,103.8486668,143.240196078431,143.475490196078,139.71568627451,#8F8F8B
1.377621807,103.8626668,118.772093023256,114.074418604651,113.209302325581,#767271
1.377621807,103.8766668,177.662037037037,179.203703703704,177.125,#B1B3B1
1.377621807,103.8906668,134.094339622642,136.132075471698,137.584905660377,#868889
1.377621807,103.9046669,141.183574879227,140.811594202899,136.724637681159,#8D8C88
1.377621807,103.9186669,153.918918918919,168.297297297297,146.324324324324,#99A892
1.377621807,103.9326669,144.151960784314,141.852941176471,138.264705882353,#908D8A
1.377621807,103.9466669,122.833333333333,125.245098039216,115.127450980392,#7A7D73
1.377621807,103.9606669,140.989417989418,143.486772486772,137.804232804233,#8C8F89
1.377621807,103.9746669,145.432432432432,143.797297297297,141.256756756757,#918F8D
1.377621807,103.9886669,179.598290598291,182.897435897436,180.247863247863,#B3B6B4
1.377621807,104.0026669,118.004237288136,116.25,105.868644067797,#767469
1.377621807,104.0306669,145,146.4,148.4,#919294
1.377621807,104.0446669,254.5,254.5,254.5,#FEFEFE
1.377621807,104.0586669,147,171,207,#93ABCF
1.377621807,104.0726669,117,120.5,125.5,#75787D
1.38166326,103.6876668,223.116279069767,222.581395348837,221.837209302326,#DFDEDD
1.38166326,103.7016668,179.653846153846,185.769230769231,181.326923076923,#B3B9B5
1.38166326,103.7156668,112.586206896552,114.862068965517,103.896551724138,#707267
1.38166326,103.7296668,146.376288659794,146.644329896907,143.984536082474,#92928F
1.38166326,103.7436668,157.29696969697,161.109090909091,160.963636363636,#9DA1A0
1.38166326,103.7576668,176.751592356688,181.070063694268,182.949044585987,#B0B5B6
1.38166326,103.7716668,157.432835820896,158.671641791045,158.532338308458,#9D9E9E
1.38166326,103.7856668,139.555555555556,133.333333333333,119.555555555556,#8B8577
1.38166326,103.7996668,89.14,92.02,84.9,#595C54
1.38166326,103.8136668,102.766666666667,97.8,81.9083333333333,#666151
1.38166326,103.8276668,58.8666666666667,57.4727272727273,56.1454545454546,#3A3938
1.38166326,103.8416668,124.659217877095,126.36312849162,123.212290502793,#7C7E7B
1.38166326,103.8556668,134.963636363636,135.886363636364,133.022727272727,#868785
1.38166326,103.8696668,157.309523809524,156.690476190476,156.042857142857,#9D9C9C
1.38166326,103.8836668,155.235294117647,151.803921568627,147.063725490196,#9B9793
1.38166326,103.8976668,120.40099009901,119.465346534653,116.544554455446,#787774
1.38166326,103.9116669,160.225563909774,163.398496240602,165.015037593985,#A0A3A5
1.38166326,103.9256669,156.660130718954,162.16339869281,154.385620915033,#9CA29A
1.38166326,103.9396669,152.93488372093,154.297674418605,146.823255813954,#989A92
1.38166326,103.9536669,123.752475247525,124.608910891089,111.321782178218,#7B7C6F
1.38166326,103.9676669,109.565022421525,111.533632286996,111.130044843049,#6D6F6F
1.38166326,103.9816669,151.685714285714,154.171428571429,154.828571428571,#979A9A
1.38166326,103.9956669,189.134782608696,192.960869565217,194.765217391304,#BDC0C2
1.38166326,104.0236669,165.6,170.2,181.2,#A5AAB5
1.38166326,104.0376669,136.75,137.5,137.75,#888989
1.38166326,104.0516669,253,253,253,#FDFDFD
1.38166326,104.0796669,254,255,247,#FEFFF7
1.385704714,103.6806667,243,253,242,#F3FDF2
1.385704714,103.6946668,206.957746478873,210.112676056338,211.211267605634,#CED2D3
1.385704714,103.7086668,230,239,241,#E6EFF1
1.385704714,103.7226668,135.358333333333,134.141666666667,130.75,#878682
1.385704714,103.7366668,179.979310344828,181.055172413793,178.931034482759,#B3B5B2
1.385704714,103.7506668,160.16265060241,160.602409638554,159.006024096386,#A0A09F
1.385704714,103.7646668,155.797687861272,158.699421965318,161.364161849711,#9B9EA1
1.385704714,103.7786668,176.191176470588,168.191176470588,160.446078431373,#B0A8A0
1.385704714,103.7926668,69.9183673469388,75.7551020408163,62.4285714285714,#454B3E
1.385704714,103.8066668,107.882352941176,106.117647058824,98.5882352941177,#6B6A62
1.385704714,103.8206668,85.8888888888889,84.2444444444445,81.3388888888889,#555451
1.385704714,103.8346668,129.861842105263,127.421052631579,121.006578947368,#817F79
1.385704714,103.8486668,127.086734693878,134.112244897959,132.540816326531,#7F8684
1.385704714,103.8626668,158.109589041096,157.438356164384,150.08904109589,#9E9D96
1.385704714,103.8766668,160.712195121951,159.351219512195,157.639024390244,#A09F9D
1.385704714,103.8906668,118.061224489796,114.198979591837,109.061224489796,#76726D
1.385704714,103.9046669,142.13488372093,137.06976744186,132.655813953488,#8E8984
1.385704714,103.9186669,169.623115577889,172.939698492462,168.095477386935,#A9ACA8
1.385704714,103.9326669,179.647619047619,179.980952380952,177.138095238095,#B3B3B1
1.385704714,103.9466669,162.8779342723,165.957746478873,157.037558685446,#A2A59D
1.385704714,103.9606669,143.118483412322,148.483412322275,148.748815165877,#8F9494
1.385704714,103.9746669,109.530805687204,113.189573459716,112.976303317536,#6D7170
1.385704714,103.9886669,143.983805668016,152.206477732794,155.842105263158,#8F989B
1.385704714,104.0026669,154.219178082192,162.954337899543,171.922374429224,#9AA2AB
1.385704714,104.0306669,19,21,20,#131514
1.389746168,103.6876668,175.777777777778,183.037037037037,189.259259259259,#AFB7BD
1.389746168,103.7016668,203.333333333333,209.37037037037,208.407407407407,#CBD1D0
1.389746168,103.7156668,68.5454545454546,63.7272727272727,53.6363636363636,#443F35
1.389746168,103.7296668,148.913043478261,147.586956521739,143.521739130435,#94938F
1.389746168,103.7436668,157.396624472574,152.438818565401,149.135021097046,#9D9895
1.389746168,103.7576668,172.634482758621,173.4,174.151724137931,#ACADAE
1.389746168,103.7716668,136.715736040609,132.97461928934,128.761421319797,#888480
1.389746168,103.7856668,131.5,130,124.1875,#83827C
1.389746168,103.7996668,91.25,97.1029411764706,91.7794117647059,#5B615B
1.389746168,103.8136668,96.6849315068493,96.7397260273973,88.972602739726,#606058
1.389746168,103.8276668,144.846153846154,143.525641025641,140.948717948718,#908F8C
1.389746168,103.8416668,129.472826086957,126.5,121.527173913044,#817E79
1.389746168,103.8556668,125.971590909091,125.892045454545,119.085227272727,#7D7D77
1.389746168,103.8696668,174.475113122172,172.122171945701,170.93665158371,#AEACAA
1.389746168,103.8836668,80.8979591836735,86.5408163265306,71.4030612244898,#505647
1.389746168,103.8976668,146.972222222222,141.291666666667,131.282407407407,#928D83
1.389746168,103.9116669,175.938461538462,168.835897435897,153.569230769231,#AFA899
1.389746168,103.9256669,155.173076923077,159.754807692308,156.721153846154,#9B9F9C
1.389746168,103.9396669,166.134529147982,166.430493273543,161.318385650224,#A6A6A1
1.389746168,103.9816669,159.585365853659,164.613821138211,167.150406504065,#9FA4A7
1.389746168,103.9956669,145.971887550201,153.63453815261,157.345381526104,#91999D
1.389746168,104.0236669,148,164,180,#94A4B4
1.393787622,103.6806667,182,202,235,#B6CAEB
1.393787622,103.6946668,169.142857142857,175.057142857143,177.514285714286,#A9AFB1
1.393787622,103.7226668,115.8,127,117,#737F75
1.393787622,103.7366668,155.677551020408,150.326530612245,147.967346938776,#9B9693
1.393787622,103.7506668,146.543103448276,141.405172413793,139.318965517241,#928D8B
1.393787622,103.7646668,142.909090909091,146.198347107438,142.429752066116,#8E928E
1.393787622,103.7786668,116.127450980392,108.254901960784,101.980392156863,#746C65
1.393787622,103.7926668,120.094339622642,127.844339622642,120.867924528302,#787F78
1.393787622,103.8066668,144.657142857143,149.719047619048,144.847619047619,#909590
1.393787622,103.8206668,146.163793103448,144.163793103448,137.181034482759,#929089
1.393787622,103.8346668,125.325,116.19375,105.4875,#7D7469
1.393787622,103.8486668,121.892156862745,122.058823529412,115.147058823529,#797A73
1.393787622,103.8626668,156.833333333333,156.444444444444,152.347222222222,#9C9C98
1.393787622,103.8766668,162.42380952381,164.585714285714,158.528571428571,#A2A49E
1.393787622,103.8906668,103.306976744186,102.906976744186,83.2279069767442,#676653
1.393787622,103.9046669,155.37899543379,148.059360730594,131.13698630137,#9B9483
1.393787622,103.9186669,154.329896907217,153.567010309278,149.350515463918,#9A9995
1.393787622,103.9326669,161.647887323944,168.755868544601,160.267605633803,#A1A8A0
1.393787622,103.9466669,175.881081081081,178.113513513514,181.12972972973,#AFB2B5
1.393787622,103.9746669,111.211009174312,114,112,#6F7270
1.393787622,103.9886669,153.791164658635,161.497991967872,167.630522088353,#99A1A7
1.393787622,104.0166669,118.4,134,154,#76869A
1.393787622,104.0306669,23,25,24,#171918
1.393787622,104.0726669,54,75,118,#364B76
1.397829075,103.6876668,127.666666666667,135.583333333333,145,#7F8791
1.397829075,103.7016668,191.142857142857,190.857142857143,186.714285714286,#BFBEBA
1.397829075,103.7296668,211.411764705882,210.176470588235,199.705882352941,#D3D2C7
1.397829075,103.7436668,145.337606837607,140.239316239316,138.012820512821,#918C8A
1.397829075,103.7576668,187.866666666667,186.253333333333,183.78,#BBBAB7
1.397829075,103.7716668,100.264705882353,94.264705882353,89.8627450980392,#645E59
1.397829075,103.7856668,96.23,100.71,100.46,#606464
1.397829075,103.7996668,115.816326530612,117.647959183673,115.65306122449,#737573
1.397829075,103.8136668,149.089285714286,152.370535714286,143.928571428571,#95988F
1.397829075,103.8276668,139.448275862069,138.758620689655,133.206896551724,#8B8A85
1.397829075,103.8416668,101.156862745098,97.9411764705882,90.1764705882353,#65615A
1.397829075,103.8556668,96.1284403669725,98.2293577981651,85.1100917431193,#606255
1.397829075,103.8696668,149.515,153.045,145.275,#959991
1.397829075,103.8836668,82.325,89.625,73.19,#525949
1.397829075,103.8976668,161.463302752294,157.206422018349,147.623853211009,#A19D93
1.397829075,103.9116669,150.744075829384,142.497630331754,128.810426540284,#968E80
1.397829075,103.9256669,161.529147982063,167.031390134529,163.627802690583,#A1A7A3
1.397829075,103.9396669,169.45,172.875,173.425,#A9ACAD
1.397829075,103.9536669,188.759036144578,190.903614457831,189.855421686747,#BCBEBD
1.397829075,103.9676669,156.108695652174,158.952173913043,161.24347826087,#9C9EA1
1.397829075,104.0236669,139,140,139.5,#8B8C8B
1.397829075,104.0376669,233,238,244,#E9EEF4
1.397829075,104.0656669,185,180,176,#B9B4B0
1.397829075,104.0796669,123,125.5,139,#7B7D8B
1.401870529,103.6946668,194.25,194.25,192.25,#C2C2C0
1.401870529,103.7086668,13.6666666666667,14.3333333333333,13.6666666666667,#0D0E0D
1.401870529,103.7226668,61,41,43,#3D292B
1.401870529,103.7366668,144.863247863248,140.529914529915,131.760683760684,#908C83
1.401870529,103.7506668,154.328282828283,150,144.020202020202,#9A9690
1.401870529,103.7646668,159.625,157.75,161,#9F9DA1
1.401870529,103.7786668,93.1860465116279,94.25,93.7848837209302,#5D5E5D
1.401870529,103.7926668,94.97,99.235,96.33,#5E6360
1.401870529,103.8066668,151.718309859155,156.192488262911,151.605633802817,#979C97
1.401870529,103.8206668,151.857142857143,150.695652173913,142.534161490683,#97968E
1.401870529,103.8346668,120.17032967033,121.43956043956,121.741758241758,#787979
1.401870529,103.8486668,104.761904761905,105.047619047619,104.952380952381,#686968
1.401870529,103.8626668,161.36,164.977142857143,164.977142857143,#A1A4A4
1.401870529,103.8766668,152.807339449541,156.151376146789,149.54128440367,#989C95
1.401870529,103.8906668,105.446511627907,105.832558139535,86.6093023255814,#696956
1.401870529,103.9046669,148.609865470852,149,145.627802690583,#949591
1.401870529,103.9186669,142.935483870968,142.009216589862,138.21198156682,#8E8E8A
1.401870529,103.9326669,159.995726495727,168.397435897436,159.264957264957,#9FA89F
1.401870529,103.9466669,130.23275862069,126.344827586207,125.637931034483,#827E7D
1.401870529,103.9606669,142.635593220339,143.008474576271,139.427966101695,#8E8F8B
1.401870529,103.9746669,171.59649122807,174.802631578947,176.767543859649,#ABAEB0
1.401870529,103.9886669,141.114537444934,146.140969162996,147.995594713656,#8D9293
1.401870529,104.0026669,153,160,164.666666666667,#99A0A4
1.401870529,104.0166669,150,162.666666666667,175.666666666667,#96A2AF
1.401870529,104.0306669,182.40350877193,181.578947368421,183.421052631579,#B6B5B7
1.401870529,104.0586669,170.2,166.6,158.4,#AAA69E
1.401870529,104.0726669,123,125.5,139,#7B7D8B
1.401870529,104.0866669,192,176,160,#C0B0A0
1.405911983,103.6596667,218.666666666667,231,243,#DAE7F3
1.405911983,103.7016668,27,28,22,#1B1C16
1.405911983,103.7156668,7,7.5,9.5,#070709
1.405911983,103.7296668,129.6,158,132.6,#819E84
1.405911983,103.7436668,155.207317073171,153.079268292683,144.609756097561,#9B9990
1.405911983,103.7576668,180.17,183.97,177.89,#B4B7B1
1.405911983,103.7716668,131.415094339623,132.915094339623,128.877358490566,#838480
1.405911983,103.7856668,116.587939698492,121.904522613065,120.231155778895,#747978
1.405911983,103.7996668,101.072164948454,104.40206185567,102.520618556701,#656866
1.405911983,103.8136668,168.63829787234,172.324468085106,167.808510638298,#A8ACA7
1.405911983,103.8276668,125.965174129353,129.791044776119,132.542288557214,#7D8184
1.405911983,103.8416668,165.101123595506,165.415730337079,153.005617977528,#A5A599
1.405911983,103.8556668,130.107142857143,134.482142857143,125,#82867D
1.405911983,103.8696668,148.815,151.23,150.135,#949796
1.405911983,103.8836668,184.044052863436,186.806167400881,185.550660792952,#B8BAB9
1.405911983,103.8976668,161.966183574879,164.541062801932,164.966183574879,#A1A4A4
1.405911983,103.9116669,144.991111111111,143.346666666667,139.791111111111,#908F8B
1.405911983,103.9256669,154.22972972973,159.468468468468,153.324324324324,#9A9F99
1.405911983,103.9536669,164.03664921466,169.418848167539,163.115183246073,#A4A9A3
1.405911983,103.9676669,169.035555555556,172.111111111111,173.844444444444,#A9ACAD
1.405911983,103.9816669,146.327102803738,145.401869158879,142.663551401869,#92918E
1.405911983,103.9956669,141.586046511628,148.074418604651,151.818604651163,#8D9497
1.405911983,104.0236669,181.286956521739,180.408695652174,182.24347826087,#B5B4B6
1.405911983,104.0376669,191.237288135593,188.135593220339,190.135593220339,#BFBCBE
1.405911983,104.0516669,219.666666666667,215,202,#DBD7CA
1.405911983,104.0656669,149,147.666666666667,147,#959393
1.405911983,104.0796669,192,176,160,#C0B0A0
1.409953437,103.6666667,148,186,223,#94BADF
1.409953437,103.7086668,61,72,59.5,#3D483B
1.409953437,103.7226668,170.941176470588,184.235294117647,174.352941176471,#AAB8AE
1.409953437,103.7366668,180.090909090909,187.818181818182,191.636363636364,#B4BBBF
1.409953437,103.7506668,178.962962962963,181.833333333333,177.092592592593,#B2B5B1
1.409953437,103.7646668,155.566666666667,156.733333333333,150.8,#9B9C96
1.409953437,103.7786668,132.073033707865,131.365168539326,129.258426966292,#848381
1.409953437,103.7926668,98.8105263157895,103.215789473684,100.242105263158,#626764
1.409953437,103.8066668,151.013333333333,154.7,154.126666666667,#979A9A
1.409953437,103.8206668,160.841463414634,161.914634146341,156.19512195122,#A0A19C
1.409953437,103.8346668,130.025125628141,130.120603015075,131.502512562814,#828283
1.409953437,103.8486668,170.917098445596,171.321243523316,156.849740932642,#AAAB9C
1.409953437,103.8626668,146.883977900552,146.635359116022,140.883977900553,#92928C
1.409953437,103.8766668,161.227722772277,161.613861386139,157.668316831683,#A1A19D
1.409953437,103.8906668,170.297752808989,174.61797752809,173.106741573034,#AAAEAD
1.409953437,103.9046669,162.610837438424,166.541871921182,168.044334975369,#A2A6A8
1.409953437,103.9186669,143.244444444444,146.435555555556,141.217777777778,#8F928D
1.409953437,103.9466669,155.911627906977,158.186046511628,150.795348837209,#9B9E96
1.409953437,103.9606669,169.510416666667,174.666666666667,167.958333333333,#A9AEA7
1.409953437,103.9746669,159.497630331754,158.170616113744,153.928909952607,#9F9E99
1.409953437,103.9886669,130.798206278027,136.681614349776,139.103139013453,#82888B
1.409953437,104.0026669,142.090909090909,157.818181818182,166.727272727273,#8E9DA6
1.409953437,104.0166669,94,97.5,99.75,#5E6163
1.409953437,104.0306669,183.814159292035,182.964601769912,184.83185840708,#B7B6B8
1.409953437,104.0586669,166.5,163.25,154,#A6A39A
1.41399489,103.7016668,90.0681818181818,93.4090909090909,83.2272727272727,#5A5D53
1.41399489,103.7156668,162.558620689655,171.144827586207,162.434482758621,#A2ABA2
1.41399489,103.7296668,161.540540540541,171.405405405405,158.067567567568,#A1AB9E
1.41399489,103.7436668,167.583333333333,174.666666666667,172.958333333333,#A7AEAC
1.41399489,103.7576668,180.11004784689,182.736842105263,183.521531100478,#B4B6B7
1.41399489,103.7716668,135.197183098592,135.056338028169,134.352112676056,#878786
1.41399489,103.7856668,102.944444444444,103.152777777778,99.0462962962963,#666763
1.41399489,103.7996668,124.466666666667,124.633333333333,120.516666666667,#7C7C78
1.41399489,103.8136668,173.153846153846,174.442307692308,171.653846153846,#ADAEAB
1.41399489,103.8276668,131.092682926829,133.780487804878,134.082926829268,#838586
1.41399489,103.8416668,123.752427184466,118.349514563107,112.655339805825,#7B7670
1.41399489,103.8556668,119.630434782609,123.304347826087,111.978260869565,#777B6F
1.41399489,103.8696668,145.841025641026,146.702564102564,144.507692307692,#919290
1.41399489,103.8976668,168.010471204189,171.162303664921,172.717277486911,#A8ABAC
1.41399489,103.9116669,162.72,167.31,168.12,#A2A7A8
1.41399489,103.9256669,147.209090909091,149.309090909091,147.304545454545,#939593
1.41399489,103.9396669,170.807453416149,174.695652173913,173.832298136646,#AAAEAD
1.41399489,103.9536669,166.371134020619,171.010309278351,164.536082474227,#A6ABA4
1.41399489,103.9676669,186.982905982906,190.264957264957,189.75641025641,#BABEBD
1.41399489,103.9816669,160.392694063927,161.420091324201,160.433789954338,#A0A1A0
1.41399489,103.9956669,153.146788990826,160.628440366972,164.435779816514,#99A0A4
1.41399489,104.0096669,172,184.5,199,#ACB8C7
1.41399489,104.0236669,117,120.4,123.2,#75787B
1.41399489,104.0376669,108,94,85,#6C5E55
1.41399489,104.0516669,202,195,175.5,#CAC3AF
1.418036344,103.6946668,173.142857142857,182,161.857142857143,#ADB6A1
1.418036344,103.7086668,133.069230769231,138.692307692308,131.484615384615,#858A83
1.418036344,103.7226668,184.582089552239,190.099502487562,177.507462686567,#B8BEB1
1.418036344,103.7366668,159.311111111111,171.977777777778,161.933333333333,#9FABA1
1.418036344,103.7506668,181.775119617225,184.148325358852,183.985645933014,#B5B8B7
1.418036344,103.7646668,169.004975124378,167.761194029851,169.089552238806,#A9A7A9
1.418036344,103.7786668,150.618421052632,146.276315789474,146.605263157895,#969292
1.418036344,103.7926668,114.291845493562,116.969957081545,107.888412017167,#72746B
1.418036344,103.8066668,148.983050847458,149,146.610169491525,#949592
1.418036344,103.8206668,148.737804878049,149.756097560976,146.719512195122,#949592
1.418036344,103.8346668,143.575757575758,144.676767676768,144.661616161616,#8F9090
1.418036344,103.8486668,175.183168316832,174.618811881188,165.371287128713,#AFAEA5
1.418036344,103.8626668,149.616113744076,151.900473933649,153.734597156398,#959799
1.418036344,103.8766668,159.152777777778,160.319444444444,144.743055555556,#9FA090
1.418036344,103.8906668,160.470588235294,164.647058823529,165.970588235294,#A0A4A5
1.418036344,103.9046669,164.442307692308,170.875,173.706730769231,#A4AAAD
1.418036344,103.9186669,159.552511415525,162.762557077626,159.876712328767,#9FA29F
1.418036344,103.9326669,157.611111111111,158.588888888889,158.177777777778,#9D9E9E
1.418036344,103.9606669,180.563829787234,185.132978723404,186.882978723404,#B4B9BA
1.418036344,103.9746669,180.530516431925,184.032863849765,183.521126760563,#B4B8B7
1.418036344,103.9886669,173.902777777778,174.032407407407,170.032407407407,#ADAEAA
1.418036344,104.0166669,40.3333333333333,45,48,#282D30
1.418036344,104.0446669,108,94,85,#6C5E55
1.422077798,103.6736667,254,254,252,#FEFEFC
1.422077798,103.6876668,255,255,255,#FFFFFF
1.422077798,103.7016668,110.828571428571,112.571428571429,106.3,#6E706A
1.422077798,103.7156668,159.387096774194,167.896774193548,160.032258064516,#9FA7A0
1.422077798,103.7296668,191.173913043478,196.745341614907,182.32298136646,#BFC4B6
1.422077798,103.7436668,197.333333333333,206.285714285714,208.142857142857,#C5CED0
1.422077798,103.7576668,185.415300546448,182.617486338798,184.125683060109,#B9B6B8
1.422077798,103.7716668,137.494117647059,137.170588235294,134.588235294118,#898986
1.422077798,103.7856668,151.903743315508,147.326203208556,137.048128342246,#979389
1.422077798,103.7996668,160.22972972973,163.891891891892,152.081081081081,#A0A398
1.422077798,103.8136668,184.5,125,133.25,#B87D85
1.422077798,103.8276668,164.292817679558,164.259668508287,160.646408839779,#A4A4A0
1.422077798,103.8416668,172.048192771084,171.397590361446,169.765060240964,#ACABA9
1.422077798,103.8556668,166.66814159292,170.216814159292,171.486725663717,#A6AAAB
1.422077798,103.8696668,169.762790697674,171.539534883721,167.004651162791,#A9ABA7
1.422077798,103.8836668,147.578947368421,151.88995215311,125.062200956938,#93977D
1.422077798,103.8976668,161.040201005025,165.110552763819,160.844221105528,#A1A5A0
1.422077798,103.9116669,155.660550458716,162.178899082569,160.298165137615,#9BA2A0
1.422077798,103.9256669,141.826530612245,145.316326530612,149.510204081633,#8D9195
1.422077798,103.9396669,130.237288135593,131.677966101695,132.050847457627,#828384
1.422077798,103.9536669,146.962962962963,149.333333333333,148.87037037037,#929594
1.422077798,103.9676669,187.644736842105,192.473684210526,195.276315789474,#BBC0C3
1.422077798,103.9816669,167.87037037037,172.685185185185,173.685185185185,#A7ACAD
1.422077798,103.9956669,139.9375,148.4375,153.6875,#8B9499
1.422077798,104.0096669,105.333333333333,106,106.666666666667,#696A6A
1.422077798,104.0236669,80,96,96,#506060
1.422077798,104.0376669,108,94,85,#6C5E55
1.426119252,103.6806667,26,27,21,#1A1B15
1.426119252,103.6946668,188.666666666667,192,180.5,#BCC0B4
1.426119252,103.7086668,114.861538461538,115.584615384615,112.430769230769,#727370
1.426119252,103.7226668,191.954838709677,195.696774193548,185.8,#BFC3B9
1.426119252,103.7366668,186.263157894737,198.947368421053,193.894736842105,#BAC6C1
1.426119252,103.7506668,190.641509433962,193.88679245283,190.301886792453,#BEC1BE
1.426119252,103.7646668,148.939393939394,145.709090909091,146.672727272727,#949192
1.426119252,103.7786668,140.895833333333,143.984375,136.661458333333,#8C8F88
1.426119252,103.7926668,233.505154639175,230.907216494845,224.432989690722,#E9E6E0
1.426119252,103.8066668,200.375,199.25,188.625,#C8C7BC
1.426119252,103.8206668,164.489583333333,158.791666666667,153.75,#A49E99
1.426119252,103.8346668,167.804545454545,161.313636363636,153.75,#A7A199
1.426119252,103.8486668,138.489361702128,132.655319148936,126.357446808511,#8A847E
1.426119252,103.8626668,169.694690265487,172.823008849558,174.176991150443,#A9ACAE
1.426119252,103.8766668,143.519337016575,148.005524861878,116.502762430939,#8F9474
1.426119252,103.8906668,164.375,168.703125,154.34375,#A4A89A
1.426119252,103.9326669,147.686046511628,151.697674418605,155.418604651163,#93979B
1.426119252,103.9466669,117.666666666667,120.958333333333,122.625,#75787A
1.426119252,104.0166669,30.5,33,34.5,#1E2122
1.426119252,104.0306669,57,61,64,#393D40
1.430160706,103.6876668,102,104,103.5,#666867
1.430160706,103.7016668,145.744588744589,144.722943722944,145.948051948052,#919091
1.430160706,103.7156668,122.542483660131,123.686274509804,121.856209150327,#7A7B79
1.430160706,103.7296668,207.87,210.78,196.15,#CFD2C4
1.430160706,103.7436668,151.92,157.56,155.84,#979D9B
1.430160706,103.7576668,197.715151515152,198.515151515152,194.854545454545,#C5C6C2
1.430160706,103.7716668,143.569948186529,147.844559585492,140.072538860104,#8F938C
1.430160706,103.7856668,200.208333333333,198.958333333333,197.071428571429,#C8C6C5
1.430160706,103.7996668,184.831683168317,185.539603960396,182.559405940594,#B8B9B6
1.430160706,103.8136668,147.333333333333,149.666666666667,122,#93957A
1.430160706,103.8276668,172.645,166.885,158.375,#ACA69E
1.430160706,103.8416668,170.528888888889,166.635555555556,156.893333333333,#AAA69C
1.430160706,103.8556668,174.839622641509,172.669811320755,167.396226415094,#AEACA7
1.430160706,103.8696668,180.75,182.194444444444,179.277777777778,#B4B6B3
1.430160706,103.8836668,144.798816568047,149.331360946746,120.804733727811,#909578
1.430160706,103.9396669,132.791666666667,137.75,142.333333333333,#84898E
1.430160706,104.0096669,105.333333333333,106,106.666666666667,#696A6A
1.430160706,104.0376669,57,61,64,#393D40
1.434202159,103.6806667,102,104,103.5,#666867
1.434202159,103.6946668,143.377118644068,142.368644067797,143.588983050847,#8F8E8F
1.434202159,103.7086668,132.834061135371,132.720524017467,132.606986899563,#848484
1.434202159,103.7226668,155.620689655172,156.034482758621,152.068965517241,#9B9C98
1.434202159,103.7366668,136.62962962963,146.148148148148,145.41975308642,#889291
1.434202159,103.7506668,137.655913978495,138.967741935484,140.440860215054,#898A8C
1.434202159,103.7646668,161.73023255814,160.190697674419,155.962790697674,#A1A09B
1.434202159,103.7786668,171.495614035088,171.021929824561,164.771929824561,#ABABA4
1.434202159,103.7926668,185.404624277457,184.06936416185,183.14450867052,#B9B8B7
1.434202159,103.8066668,139.39512195122,140.907317073171,137.253658536585,#8B8C89
1.434202159,103.8206668,169.802030456853,165.228426395939,159.395939086294,#A9A59F
1.434202159,103.8346668,167.261467889908,163.747706422018,155.692660550459,#A7A39B
1.434202159,103.8486668,161.540816326531,156.05612244898,145.382653061224,#A19C91
1.434202159,103.8626668,11,11,13,#0B0B0D
1.434202159,103.8766668,157.714285714286,159.928571428571,148.5,#9D9F94
